TIME, UY_3
0.857825, 7.857952971E-02
0.858825, 7.858345243E-02
0.859825, 7.858737191E-02
0.860825, 7.859128817E-02
0.861825, 7.85952012E-02
0.862825, 7.859911103E-02
0.863825, 7.860301766E-02
0.864825, 7.86069211E-02
0.865825, 7.861082137E-02
0.866825, 7.861471846E-02
0.867825, 7.861861239E-02
0.868825, 7.862250317E-02
0.869825, 7.862639081E-02
0.870825, 7.863027531E-02
0.871825, 7.86341567E-02
0.872825, 7.863803497E-02
0.873825, 7.864191014E-02
0.874825, 7.864578221E-02
0.875825, 7.86496512E-02
0.876825, 7.865351711E-02
0.877825, 7.865737995E-02
0.878825, 7.866123973E-02
0.879825, 7.866509647E-02
0.880825, 7.866895016E-02
0.881825, 7.867280083E-02
0.882825, 7.867664847E-02
0.883825, 7.86804931E-02
0.884825, 7.868433472E-02
0.885825, 7.868817335E-02
0.886825, 7.869200899E-02
0.887825, 7.869584166E-02
0.888825, 7.869967135E-02
0.889825, 7.870349809E-02
0.890825, 7.870732187E-02
0.891825, 7.871114271E-02
0.892825, 7.871496062E-02
0.893825, 7.87187756E-02
0.894825, 7.872258766E-02
0.895825, 7.872639682E-02
0.896825, 7.873020307E-02
0.897825, 7.873400643E-02
0.898825, 7.873780691E-02
0.899825, 7.874160451E-02
0.900825, 7.874539925E-02
0.901825, 7.874919113E-02
0.902825, 7.875298016E-02
0.903825, 7.875676635E-02
0.904825, 7.87605497E-02
0.905825, 7.876433023E-02
0.906825, 7.876810794E-02
