TIME, UX_2, FX_4, FY_5, FY_6,Displacement,Load,Reaction,,,
0.931816667,1.01E-02,-463356.039,-24866.0147,-23834.6674,10.07,48700.68,463356.04,,,
0.932483333,1.01E-02,-463687.546,-24883.7941,-23851.7308,10.07,48735.52,463687.55,,,
0.93315,1.01E-02,-464019.053,-24901.5736,-23868.7942,10.08,48770.37,464019.05,,,
0.933816667,1.01E-02,-464350.561,-24919.353,-23885.8576,10.09,48805.21,464350.56,,,
0.934483333,1.01E-02,-464682.068,-24937.1324,-23902.921,10.10,48840.05,464682.07,,,
0.93515,1.01E-02,-465013.575,-24954.9118,-23919.9844,10.11,48874.90,465013.58,,,
0.935816667,1.01E-02,-465345.083,-24972.6912,-23937.0478,10.11,48909.74,465345.08,,,
0.936483333,1.01E-02,-465676.59,-24990.4706,-23954.1112,10.12,48944.58,465676.59,,,
0.93715,1.01E-02,-466008.097,-25008.25,-23971.1746,10.13,48979.42,466008.10,,,
0.937816667,1.01E-02,-466339.605,-25026.0294,-23988.2381,10.14,49014.27,466339.61,,,
0.938483333,1.01E-02,-466671.112,-25043.8088,-24005.3015,10.15,49049.11,466671.11,,,
0.93915,1.02E-02,-467002.619,-25061.5882,-24022.3649,10.16,49083.95,467002.62,,,
0.939816667,1.02E-02,-467334.126,-25079.3676,-24039.4284,10.16,49118.80,467334.13,,,
0.940483333,1.02E-02,-467665.634,-25097.1469,-24056.4918,10.17,49153.64,467665.63,,,
0.94115,1.02E-02,-467997.141,-25114.9263,-24073.5552,10.18,49188.48,467997.14,,,
0.941816667,1.02E-02,-468328.648,-25132.7057,-24090.6187,10.19,49223.32,468328.65,,,
0.942483333,1.02E-02,-468660.156,-25150.4851,-24107.6821,10.20,49258.17,468660.16,,,
0.94315,1.02E-02,-468991.663,-25168.2644,-24124.7456,10.20,49293.01,468991.66,,,
0.943816667,1.02E-02,-469323.17,-25186.0438,-24141.8091,10.21,49327.85,469323.17,,,
0.944483333,1.02E-02,-469654.678,-25203.8232,-24158.8725,10.22,49362.70,469654.68,,,
0.94515,1.02E-02,-469986.185,-25221.6025,-24175.936,10.23,49397.54,469986.19,,,
0.945816667,1.02E-02,-470317.692,-25239.3819,-24192.9994,10.24,49432.38,470317.69,,,
0.946483333,1.02E-02,-470649.199,-25257.1612,-24210.0629,10.24,49467.22,470649.20,,,
0.94715,1.03E-02,-470980.707,-25274.9406,-24227.1264,10.25,49502.07,470980.71,,,
0.947816667,1.03E-02,-471312.214,-25292.7199,-24244.1899,10.26,49536.91,471312.21,,,
0.948483333,1.03E-02,-471643.721,-25310.4992,-24261.2534,10.27,49571.75,471643.72,,,
0.94915,1.03E-02,-471975.229,-25328.2786,-24278.3168,10.28,49606.60,471975.23,,,
0.949816667,1.03E-02,-472306.736,-25346.0579,-24295.3803,10.28,49641.44,472306.74,,,
0.950483333,1.03E-02,-472638.243,-25363.8372,-24312.4438,10.29,49676.28,472638.24,,,
0.95115,1.03E-02,-472969.751,-25381.6165,-24329.5073,10.30,49711.12,472969.75,,,
0.951816667,1.03E-02,-473301.258,-25399.3959,-24346.5708,10.31,49745.97,473301.26,,,
0.952483333,1.03E-02,-473632.765,-25417.1752,-24363.6343,10.32,49780.81,473632.77,,,
0.95315,1.03E-02,-473964.272,-25434.9545,-24380.6978,10.32,49815.65,473964.27,,,
0.953816667,1.03E-02,-474295.78,-25452.7338,-24397.7614,10.33,49850.50,474295.78,,,
0.954483333,1.03E-02,-474627.287,-25470.5131,-24414.8249,10.34,49885.34,474627.29,,,
0.95515,1.03E-02,-474958.794,-25488.2924,-24431.8884,10.35,49920.18,474958.79,,,
0.955816667,1.04E-02,-475290.302,-25506.0717,-24448.9519,10.36,49955.02,475290.30,,,
0.956483333,1.04E-02,-475621.809,-25523.851,-24466.0154,10.37,49989.87,475621.81,,,
0.95715,1.04E-02,-475953.316,-25541.6303,-24483.079,10.37,50024.71,475953.32,,,
0.957816667,1.04E-02,-476284.823,-25559.4096,-24500.1425,10.38,50059.55,476284.82,,,
0.958483333,1.04E-02,-476616.331,-25577.1889,-24517.206,10.39,50094.39,476616.33,,,
0.95915,1.04E-02,-476947.838,-25594.9682,-24534.2696,10.40,50129.24,476947.84,,,
0.959816667,1.04E-02,-477279.345,-25612.7474,-24551.3331,10.41,50164.08,477279.35,,,
0.960483333,1.04E-02,-477610.853,-25630.5267,-24568.3967,10.41,50198.92,477610.85,,,
0.96115,1.04E-02,-477942.36,-25648.306,-24585.4602,10.42,50233.77,477942.36,,,
0.961816667,1.04E-02,-478273.867,-25666.0852,-24602.5238,10.43,50268.61,478273.87,,,
0.962483333,1.04E-02,-478605.375,-25683.8645,-24619.5873,10.44,50303.45,478605.38,,,
0.96315,1.04E-02,-478936.882,-25701.6438,-24636.6509,10.45,50338.29,478936.88,,,
0.963816667,1.05E-02,-479268.389,-25719.423,-24653.7145,10.45,50373.14,479268.39,,,
0.964483333,1.05E-02,-479599.896,-25737.2023,-24670.778,10.46,50407.98,479599.90,,,
0.96515,1.05E-02,-479931.404,-25754.9815,-24687.8416,10.47,50442.82,479931.40,,,
0.965816667,1.05E-02,-480262.911,-25772.7608,-24704.9052,10.48,50477.67,480262.91,,,
0.966483333,1.05E-02,-480594.418,-25790.54,-24721.9687,10.49,50512.51,480594.42,,,
0.96715,1.05E-02,-480925.926,-25808.3193,-24739.0323,10.49,50547.35,480925.93,,,
0.967816667,1.05E-02,-481257.433,-25826.0985,-24756.0959,10.50,50582.19,481257.43,,,
0.968483333,1.05E-02,-481588.94,-25843.8777,-24773.1595,10.51,50617.04,481588.94,,,
0.96915,1.05E-02,-481920.448,-25861.657,-24790.2231,10.52,50651.88,481920.45,,,
0.969816667,1.05E-02,-482251.955,-25879.4362,-24807.2867,10.53,50686.72,482251.96,,,
0.970483333,1.05E-02,-482583.462,-25897.2154,-24824.3503,10.54,50721.57,482583.46,,,
0.97115,1.05E-02,-482914.969,-25914.9946,-24841.4139,10.54,50756.41,482914.97,,,
0.971816667,1.06E-02,-483246.477,-25932.7738,-24858.4775,10.55,50791.25,483246.48,,,
0.972483333,1.06E-02,-483577.984,-25950.553,-24875.5411,10.56,50826.09,483577.98,,,
0.97315,1.06E-02,-483909.491,-25968.3323,-24892.6047,10.57,50860.94,483909.49,,,
0.973816667,1.06E-02,-484240.999,-25986.1115,-24909.6683,10.58,50895.78,484241.00,,,
0.974483333,1.06E-02,-484572.506,-26003.8907,-24926.732,10.58,50930.62,484572.51,,,
0.97515,1.06E-02,-484904.013,-26021.6699,-24943.7956,10.59,50965.47,484904.01,,,
0.975816667,1.06E-02,-485235.521,-26039.4491,-24960.8592,10.60,51000.31,485235.52,,,
0.976483333,1.06E-02,-485567.028,-26057.2282,-24977.9228,10.61,51035.15,485567.03,,,
0.97715,1.06E-02,-485898.535,-26075.0074,-24994.9865,10.62,51069.99,485898.54,,,
0.977816667,1.06E-02,-486230.042,-26092.7866,-25012.0501,10.62,51104.84,486230.04,,,
0.978483333,1.06E-02,-486561.55,-26110.5658,-25029.1137,10.63,51139.68,486561.55,,,
0.97915,1.06E-02,-486893.057,-26128.345,-25046.1774,10.64,51174.52,486893.06,,,
0.979816667,1.06E-02,-487224.564,-26146.1241,-25063.241,10.65,51209.37,487224.56,,,
0.980483333,1.07E-02,-487556.072,-26163.9033,-25080.3047,10.66,51244.21,487556.07,,,
0.98115,1.07E-02,-487887.579,-26181.6825,-25097.3683,10.66,51279.05,487887.58,,,
0.981816667,1.07E-02,-488219.086,-26199.4616,-25114.432,10.67,51313.89,488219.09,,,
0.982483333,1.07E-02,-488550.594,-26217.2408,-25131.4957,10.68,51348.74,488550.59,,,
0.98315,1.07E-02,-488882.101,-26235.02,-25148.5593,10.69,51383.58,488882.10,,,
0.983816667,1.07E-02,-489213.608,-26252.7991,-25165.623,10.70,51418.42,489213.61,,,
0.984483333,1.07E-02,-489545.115,-26270.5783,-25182.6867,10.71,51453.27,489545.12,,,
0.98515,1.07E-02,-489876.623,-26288.3574,-25199.7503,10.71,51488.11,489876.62,,,
0.985816667,1.07E-02,-490208.13,-26306.1366,-25216.814,10.72,51522.95,490208.13,,,
0.986483333,1.07E-02,-490539.637,-26323.9157,-25233.8777,10.73,51557.79,490539.64,,,
0.98715,1.07E-02,-490871.145,-26341.6948,-25250.9414,10.74,51592.64,490871.15,,,
0.987816667,1.07E-02,-491202.652,-26359.474,-25268.0051,10.75,51627.48,491202.65,,,
0.988483333,1.08E-02,-491534.159,-26377.2531,-25285.0688,10.75,51662.32,491534.16,,,
0.98915,1.08E-02,-491865.667,-26395.0322,-25302.1325,10.76,51697.16,491865.67,,,
0.989816667,1.08E-02,-492197.174,-26412.8113,-25319.1962,10.77,51732.01,492197.17,,,
0.990483333,1.08E-02,-492528.681,-26430.5905,-25336.2599,10.78,51766.85,492528.68,,,
0.99115,1.08E-02,-492860.188,-26448.3696,-25353.3236,10.79,51801.69,492860.19,,,
0.991816667,1.08E-02,-493191.696,-26466.1487,-25370.3873,10.79,51836.54,493191.70,,,
0.992483333,1.08E-02,-493523.203,-26483.9278,-25387.451,10.80,51871.38,493523.20,,,
0.99315,1.08E-02,-493854.71,-26501.7069,-25404.5147,10.81,51906.22,493854.71,,,
0.993816667,1.08E-02,-494186.218,-26519.486,-25421.5784,10.82,51941.06,494186.22,,,
0.994483333,1.08E-02,-494517.725,-26537.2651,-25438.6421,10.83,51975.91,494517.73,,,
0.99515,1.08E-02,-494849.232,-26555.0442,-25455.7059,10.84,52010.75,494849.23,,,
0.995816667,1.08E-02,-495180.74,-26572.8233,-25472.7696,10.84,52045.59,495180.74,,,
0.996483333,1.09E-02,-495512.247,-26590.6024,-25489.8333,10.85,52080.44,495512.25,,,
0.99715,1.09E-02,-495843.754,-26608.3815,-25506.897,10.86,52115.28,495843.75,,,
0.997816667,1.09E-02,-496175.261,-26626.1606,-25523.9608,10.87,52150.12,496175.26,,,
0.998483333,1.09E-02,-496506.769,-26643.9396,-25541.0245,10.88,52184.96,496506.77,,,
0.99915,1.09E-02,-496838.276,-26661.7187,-25558.0883,10.88,52219.81,496838.28,,,
0.999575,1.09E-02,-497049.612,-26673.0529,-25568.9664,10.89,52242.02,497049.61,,,
1,1.09E-02,-497260.948,-26684.387,-25579.8446,10.89,52264.23,497260.95,,,
