TIME, UY_3
0.792825, 9.008279044E-02
0.793825, 9.009386695E-02
0.794825, 9.010494446E-02
0.795825, 9.011602298E-02
0.796825, 9.012710254E-02
0.797825, 9.013818313E-02
0.798825, 9.014926476E-02
0.799825, 9.016034744E-02
0.800825, 9.017143119E-02
0.801825, 9.0182516E-02
0.802825, 9.019360189E-02
0.803825, 9.020468887E-02
0.804825, 9.021577695E-02
0.805825, 9.022686613E-02
0.806825, 9.023795642E-02
0.807825, 9.024904783E-02
0.808825, 9.026014038E-02
0.809825, 9.027123406E-02
0.810825, 9.028232889E-02
0.811825, 9.029342487E-02
0.812825, 9.030452202E-02
0.813825, 9.031562034E-02
0.814825, 9.032671984E-02
0.815825, 9.033782054E-02
0.816825, 9.034892242E-02
0.817825, 9.036002552E-02
0.818825, 9.037112982E-02
0.819825, 9.038223535E-02
0.820825, 9.039334211E-02
0.821825, 9.040445011E-02
0.822825, 9.041555935E-02
0.823825, 9.042666985E-02
0.824825, 9.043778161E-02
0.825825, 9.044889465E-02
0.826825, 9.046000896E-02
0.827825, 9.047112456E-02
0.828825, 9.048224145E-02
0.829825, 9.049335965E-02
0.830825, 9.050447916E-02
0.831825, 9.051559999E-02
0.832825, 9.052672214E-02
0.833825, 9.053784563E-02
0.834825, 9.054897047E-02
0.835825, 9.056009665E-02
0.836825, 9.057122419E-02
0.837825, 9.05823531E-02
0.838825, 9.059348338E-02
0.839825, 9.060461505E-02
0.840825, 9.06157481E-02
0.841825, 9.062688255E-02
0.842825, 9.063801841E-02
0.843825, 9.064915568E-02
0.844825, 9.066029437E-02
0.845825, 9.067143449E-02
0.846825, 9.068257604E-02
0.847825, 9.069371904E-02
0.848825, 9.070486349E-02
0.849825, 9.07160094E-02
0.850825, 9.072715677E-02
0.851825, 9.073830562E-02
0.852825, 9.074945595E-02
0.853825, 9.076060777E-02
0.854825, 9.077176108E-02
0.855825, 9.07829159E-02
0.856825, 9.079407222E-02
0.857825, 9.080523007E-02
0.858825, 9.081638944E-02
0.859825, 9.082755035E-02
0.860825, 9.083871279E-02
0.861825, 9.084987678E-02
0.862825, 9.086104233E-02
0.863825, 9.087220944E-02
0.864825, 9.088337812E-02
0.865825, 9.089454838E-02
0.866825, 9.090572022E-02
0.867825, 9.091689365E-02
0.868825, 9.092806868E-02
0.869825, 9.093924532E-02
0.870825, 9.095042357E-02
0.871825, 9.096160344E-02
0.872825, 9.097278493E-02
0.873825, 9.098396807E-02
0.874825, 9.099515284E-02
0.875825, 9.100633926E-02
0.876825, 9.101752733E-02
0.877825, 9.102871707E-02
0.878825, 9.103990848E-02
0.879825, 9.105110156E-02
0.880825, 9.106229633E-02
0.881825, 9.107349278E-02
0.882825, 9.108469094E-02
0.883825, 9.10958908E-02
0.884825, 9.110709237E-02
0.885825, 9.111829565E-02
0.886825, 9.112950066E-02
0.887825, 9.114070741E-02
0.888825, 9.115191589E-02
0.889825, 9.116312612E-02
0.890825, 9.11743381E-02
0.891825, 9.118555184E-02
0.892825, 9.119676734E-02
0.893825, 9.120798462E-02
0.894825, 9.121920367E-02
0.895825, 9.123042452E-02
0.896825, 9.124164715E-02
0.897825, 9.125287158E-02
0.898825, 9.126409782E-02
0.899825, 9.127532588E-02
0.900825, 9.128655575E-02
0.901825, 9.129778745E-02
0.902825, 9.130902098E-02
0.903825, 9.132025635E-02
0.904825, 9.133149356E-02
0.905825, 9.134273263E-02
0.906825, 9.135397356E-02
